laborCodeId,jobId,createdTimestampUtc,laborCode,description,note,accountingCode,estimatingCode,isActive,jobRegularChargeRatePerHour,jobOvertimeChargeRatePerHour,jobDoubleTimeChargeRatePerHour,uuid
1559,NULL,NULL,207.FMSF,"CarpenterSub FM - special rate",NULL,FMSF,NULL,1,NULL,NULL,NULL,4abe60f6-93dc-48c6-894c-561dbd475c66
1560,NULL,NULL,207KEYMN.A80,"Pile Appr 80%",NULL,A80,NULL,1,NULL,NULL,NULL,1fa297be-2d4b-4849-94d8-bf94d3c2f2bd
1561,NULL,NULL,207KEY.FM12,"Carp FM Special Rate",NULL,FM12,NULL,1,NULL,NULL,NULL,a1d24515-a69a-4101-8996-07e1bb21bc25
1562,NULL,NULL,209.A60S,"Carp Appr Special Rate",NULL,A60S,NULL,1,NULL,NULL,NULL,1552e35a-30ca-410e-9d2a-91d214f68ad2
1563,NULL,NULL,207KEY.FM5,"Carp FM Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,0a6dfa28-fc46-42e8-8de6-ca732e517c4d
1564,NULL,NULL,209.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,13c144ef-a8a1-4565-a8b4-3378e21b7989
1565,NULL,NULL,209.ASP,"Carp Appr Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,5ae96063-30c2-45b3-9de1-848a3aeb5711
1566,NULL,NULL,209KEY1.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,908251b8-1523-4c8c-b431-5fcc7bbdeb35
1567,NULL,NULL,209KEY.FM4,"Carpenter Foreman",NULL,FM4,NULL,1,NULL,NULL,NULL,dafaeec1-9f59-44f5-a21e-54c90bb764c0
1568,NULL,NULL,209.SP,"Carpenter Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,74449d4a-7ef3-4090-8725-c4441a9c04a9
1569,NULL,NULL,211.ASP,"Operator Appr Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,5679c2b4-9f29-40aa-ac87-7197cca88ca4
1570,NULL,NULL,211.ASP1,"Operator Appr Special Rate",NULL,ASP1,NULL,1,NULL,NULL,NULL,9942439b-83e3-4557-b195-d8a81d0c825e
1571,NULL,NULL,211.CCO,"Operatpr Zone 2 CCO",NULL,CCO,NULL,1,NULL,NULL,NULL,85ef0bdc-6da2-48ef-9a43-b68114838c04
1572,NULL,NULL,211.GR1,"Operator Special Rate",NULL,GR1,NULL,1,NULL,NULL,NULL,0b8dcfba-e5c0-4f3f-a764-eaabb2964221
1573,NULL,NULL,211.GRA,"Operator Zone 2 Class A",NULL,GRA,NULL,1,NULL,NULL,NULL,d8b71280-2c64-439a-98a1-fca75d4aed43
1574,NULL,NULL,211.GR3,"Oper CCO Zone 1",NULL,GR3,NULL,1,NULL,NULL,NULL,0b2b01b1-9182-4997-96a0-6050fa0a0c24
1575,NULL,NULL,211.GR3C,"Oper Oiler Zone 3 for Lansing",NULL,GR3C,NULL,1,NULL,NULL,NULL,ce6b7a9f-257b-44ad-859b-b02781ffa2e8
1576,NULL,NULL,211.CN,"Operator Special Rate",NULL,CN,NULL,1,NULL,NULL,NULL,696998ab-eb00-4b26-b1fa-e2ab5071ad63
1577,NULL,NULL,211.GRP1,"Operator Z1A Class A",NULL,GRP1,NULL,1,NULL,NULL,NULL,f6c7b2cd-f908-4fa9-b4d9-e5f5cbd25cd1
1578,NULL,NULL,211.GR1S,"Operator Special Rate",NULL,GR1S,NULL,1,NULL,NULL,NULL,b6aab412-7f08-4cc7-ad92-ce4b47a8375b
1579,NULL,NULL,211.GR1C,"Operator Zone 3 CCO Special",NULL,GR1C,NULL,1,NULL,NULL,NULL,249af6b2-48ca-4bb5-a632-49dd9e9aae0c
1580,NULL,NULL,211.GR1B,"Operator with GR1B of WI",NULL,GR1B,NULL,1,NULL,NULL,NULL,6b26679a-0387-48d7-a597-ef05b70c47e4
1581,NULL,NULL,211KEY.ASP,"Operator Appr Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,f6e49776-f7bf-415c-85a9-e76ab33f791d
1582,NULL,NULL,211KEY.GR1AS,"Oper Group 1 special rate",NULL,GR1AS,NULL,1,NULL,NULL,NULL,ea9e0736-0d9b-4d9f-9e8a-588aff8024d6
1583,NULL,NULL,211.GR1A,"Operators Special Rate",NULL,GR1A,NULL,1,NULL,NULL,NULL,1dba5f82-5773-4c5d-bb1c-3731fd6e44b4
1584,NULL,NULL,211KEYMO.GR1S,"Operator Special Rate",NULL,GR1S,NULL,1,NULL,NULL,NULL,c8e1cf1b-48e3-4bb5-8fb8-0d26eca718a5
1585,NULL,NULL,211KEY.GR1A,"Operator Grp1a",NULL,GR1A,NULL,1,NULL,NULL,NULL,bdfa381f-2d86-43b2-8323-09873588c39a
1586,NULL,NULL,214.LB,Laborer,NULL,LB,NULL,1,NULL,NULL,NULL,62c0e4f6-f965-418d-8077-0eee41e1ce3f
1587,NULL,NULL,214.FM1,"Laborer Foreman",NULL,FM1,NULL,1,NULL,NULL,NULL,f5e230a7-cf75-4c93-88ee-b6dbf600ec4d
1588,NULL,NULL,214.FM,"Laborer Foreman Special Rate",NULL,FM,NULL,1,NULL,NULL,NULL,cf2a6955-49bf-4816-8c00-6be1bbd06437
1589,NULL,NULL,214.FMSF,"Foreman Special Rate",NULL,FMSF,NULL,1,NULL,NULL,NULL,adc0cac0-2eca-4b2f-a482-ae187c393930
1590,NULL,NULL,214.FM3,"Laborer FM Special",NULL,FM3,NULL,1,NULL,NULL,NULL,404cf6b0-9693-4a4d-931c-86802bcbdf0b
1591,NULL,NULL,214.XSP,"Laborer Special Rate",NULL,XSP,NULL,1,NULL,NULL,NULL,b174a28f-4fd8-482e-9c36-63787ac6124f
1592,NULL,NULL,214.LBSP,"Laborer Special Rate",NULL,LBSP,NULL,1,NULL,NULL,NULL,9eb21c18-4cc7-4589-a715-5410a6dfd752
1593,NULL,NULL,214.FM15,"Laborer FM Special Rate",NULL,FM15,NULL,1,NULL,NULL,NULL,804dbcbf-b94d-44c3-93fa-a24ae6950436
1594,NULL,NULL,214.SP1,"Laborer Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,7b2fcb04-fa9d-43cc-831f-95f87cb96b78
1595,NULL,NULL,222KEY.FM5,"Foreman Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,bfbc2638-c529-4865-bb91-88ee5ebfb0d2
1596,NULL,NULL,226.A95,"Ironworker apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,6500bdd6-25a7-40b8-b3fc-37391617b0e9
1597,NULL,NULL,226.IWSP2,"Ironworker Special Rate",NULL,IWSP2,NULL,1,NULL,NULL,NULL,38244fa9-4ea2-41dc-a990-38b6f97f1171
1598,NULL,NULL,226KEY.FM6,"Ironworker FM Special Rate",NULL,FM6,NULL,1,NULL,NULL,NULL,f224e54c-abb2-44cf-a05e-b2b74483601f
1599,NULL,NULL,243.X601,Operator,NULL,X601,NULL,1,NULL,NULL,NULL,7d96e7cc-3f8b-4287-b01e-cd5969bc2916
1600,NULL,NULL,226.IWSP1,"Ironworker Special Rate",NULL,IWSP1,NULL,1,NULL,NULL,NULL,2fda1efe-a486-4cf8-8ac5-8af595cc96c9
1601,NULL,NULL,226.IWSP,"Ironworker Special Rate",NULL,IWSP,NULL,1,NULL,NULL,NULL,7241b122-e48f-467b-98ca-aff64adc36a6
1602,NULL,NULL,222KEY.FM12,"Foreman Special Rate",NULL,FM12,NULL,1,NULL,NULL,NULL,1935a6f5-9746-40ea-8447-1ad265e02372
1603,NULL,NULL,226.IW,Ironworker,NULL,IW,NULL,1,NULL,NULL,NULL,1512204f-09f0-4bee-8f87-3a439d5c231c
1604,NULL,NULL,226.A80,"Ironworker Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,a1d63b9d-ed3d-4828-b8b1-d45f38cb3f15
1605,NULL,NULL,226.A75,"Ironworker Apprentice 75%",NULL,A75,NULL,1,NULL,NULL,NULL,97832c99-f024-48d4-bf5a-2118f2cb95c8
1606,NULL,NULL,226.A85,"Ironworker Apprentice 85%",NULL,A85,NULL,1,NULL,NULL,NULL,724ba58d-b54e-4b36-96f2-db4e97a2ada7
1607,NULL,NULL,312.A95,"Laborer Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,34f50fb3-9111-4a25-8feb-573c6a7074a7
1608,NULL,NULL,313.CF,"Cement Finisher Journeyman",NULL,CF,NULL,1,NULL,NULL,NULL,1dd8cb9d-3fcf-4ee4-b7f1-18fa8cea6c0e
1609,NULL,NULL,312.LB,"Laborer Journeyman",NULL,LB,NULL,1,NULL,NULL,NULL,db799d4b-d2af-4ec9-8aa9-65c59cf25593
1610,NULL,NULL,312.FM7,"Laborer Foreman Special Rate",NULL,FM7,NULL,1,NULL,NULL,NULL,32d813c7-77ce-4c42-9f38-c238dade557f
1611,NULL,NULL,313.FM4,"Cement Finisher FM Special Rat",NULL,FM4,NULL,1,NULL,NULL,NULL,2c3a00cb-78e6-4333-ae32-f8ee0bfe63bd
1612,NULL,NULL,320.FM,"Carpenter FM special rate",NULL,FM,NULL,1,NULL,NULL,NULL,ea9ae2e5-8759-4bd0-90ad-0b2add2645dc
1613,NULL,NULL,320.FM1,"Carpenter FM Special Rate",NULL,FM1,NULL,1,NULL,NULL,NULL,42140c5c-ccbc-4b96-9922-efd25bb09ee7
1614,NULL,NULL,320.CR,Carpenter,NULL,CR,NULL,1,NULL,NULL,NULL,99356b78-315f-4079-b2cf-77ef75c3b7f9
1615,NULL,NULL,380.A95,"Laborer 95% - Class I",NULL,A95,NULL,1,NULL,NULL,NULL,266e3896-9956-4952-b3b0-92cafe73a5d8
1616,NULL,NULL,380.FM1,"Laborer FM Class II",NULL,FM1,NULL,1,NULL,NULL,NULL,d82cf4b5-d9b0-4f30-aa3a-ae956a6be2d3
1617,NULL,NULL,380.A75,"Laborer 75% - Class I",NULL,A75,NULL,1,NULL,NULL,NULL,e369eca1-9ec2-4cd6-8692-caa051f0d43d
1618,NULL,NULL,380.ASP,"Laborer Appr Special Rate",NULL,ASP,NULL,1,NULL,NULL,NULL,97d3bad5-afda-438c-b452-dba4656bedac
1619,NULL,NULL,380.FM,"Laborer Foreman Class I",NULL,FM,NULL,1,NULL,NULL,NULL,afea3378-e9e6-47f0-a517-65acf29cb494
1620,NULL,NULL,380.FM5,"Laborer Foreman Special Rate",NULL,FM5,NULL,1,NULL,NULL,NULL,3e1fdf9e-7b0d-43bc-982c-72918174f203
1621,NULL,NULL,380.FM4,"Laborer Foreman Special Rate",NULL,FM4,NULL,1,NULL,NULL,NULL,09fd20a4-2591-4b41-8c7d-1597adb0e38b
1622,NULL,NULL,380.FM6,"Laborer Foreman Class III",NULL,FM6,NULL,1,NULL,NULL,NULL,601d6e37-f108-46ee-a38c-49481b35f962
1623,NULL,NULL,380.FM2,"Laborer Foreman Special Rate",NULL,FM2,NULL,1,NULL,NULL,NULL,9ebfcc72-4402-4836-b876-1a99eb339013
1624,NULL,NULL,380.FM7,"Laborer FM special rate",NULL,FM7,NULL,1,NULL,NULL,NULL,8eb30f41-282a-4eb5-8da9-1b7e2a5c7823
1625,NULL,NULL,380.LB,"Laborer Class I",NULL,LB,NULL,1,NULL,NULL,NULL,671c3648-2247-4bd1-ac58-0b5e2214bffd
1626,NULL,NULL,380.FMSP,"Laborer Foreman Special Rate",NULL,FMSP,NULL,1,NULL,NULL,NULL,5dd4cc15-7bcd-4e2f-8d5f-511e20d87717
1627,NULL,NULL,380.LBSP,"Laborer Old Rate",NULL,LBSP,NULL,1,NULL,NULL,NULL,2e464b05-7570-4d6a-b3a3-7320d9c6942e
1628,NULL,NULL,380.SP,"Laborer Special Rate",NULL,SP,NULL,1,NULL,NULL,NULL,7d2f70cc-1fa6-4f15-b1aa-eb8a2c05da36
1629,NULL,NULL,380.SP1,"Laborer Special Rate",NULL,SP1,NULL,1,NULL,NULL,NULL,63b25720-ade9-4102-99c0-e0abe5a1ba7d
1630,NULL,NULL,391.CN,"Cert Crane w/ no oiler",NULL,CN,NULL,1,NULL,NULL,NULL,eaf505dc-e65a-49f5-bf9e-13e9a6ea6541
1631,NULL,NULL,495.SP2,"Ironworker  Special Rate at NE",NULL,SP2,NULL,1,NULL,NULL,NULL,17b2fd81-8c69-4c85-b85f-2e9e8b2f6a85
1632,NULL,NULL,495.IW,"Ironworker Journeyman",NULL,IW,NULL,1,NULL,NULL,NULL,850eeec0-7ae6-43a2-9e6e-8cc15759135b
1633,NULL,NULL,495.SP1,"Ironworker Special Rate SP1",NULL,SP1,NULL,1,NULL,NULL,NULL,67129973-9c23-4749-a84d-db98a8882261
1634,NULL,NULL,495.SP3,"Ironworker Journeyman night",NULL,SP3,NULL,1,NULL,NULL,NULL,3fffd393-b87a-46fd-b47c-44ae16f45709
1635,NULL,NULL,495/AP.A70,"Ironworker Appr 70%",NULL,A70,NULL,1,NULL,NULL,NULL,192b490b-8054-4703-b2ac-6cc91de8e2eb
1636,NULL,NULL,495FM.SP,"Ironworker FM Night",NULL,SP,NULL,1,NULL,NULL,NULL,a148aac5-7f3f-44ac-a0b9-c58d84346bc0
1637,NULL,NULL,495/AP.A85,"Ironworker Apprentice A85",NULL,A85,NULL,1,NULL,NULL,NULL,5cb8712f-debb-4e80-a112-f447e93056a6
1638,NULL,NULL,495/AP.A95,"Ironworker Apprentice A95",NULL,A95,NULL,1,NULL,NULL,NULL,74ed1b3f-dea5-440b-ad74-7c1727e97152
1639,NULL,NULL,495FM.FM,"Ironworker Foreman",NULL,FM,NULL,1,NULL,NULL,NULL,60af27a0-37ce-4301-a4dd-9fef3a19df9c
1640,NULL,NULL,495/AP.A75,"Ironworker Apprentice A75",NULL,A75,NULL,1,NULL,NULL,NULL,314f78dd-f78e-4722-8944-a23159b74ade
1641,NULL,NULL,496.AP2,"Oper Appr 2nd step",NULL,AP2,NULL,1,NULL,NULL,NULL,97ed6e67-5f57-4ae4-92c3-75216dbb64b5
1642,NULL,NULL,496.AP2SP,"Oper Appr 2nd - Special Rate",NULL,AP2SP,NULL,1,NULL,NULL,NULL,c5748a50-0abb-4213-b69a-7ffc86044c2d
1643,NULL,NULL,496.AP3SP,"Oper Appr 3rd step spec rate",NULL,AP3SP,NULL,1,NULL,NULL,NULL,38674191-5950-4134-8571-5356a6f88640
1644,NULL,NULL,496.AP3,"Oper Appr 3rd step",NULL,AP3,NULL,1,NULL,NULL,NULL,a873c275-4cc3-45d6-98d0-2ca26096d5a8
1645,NULL,NULL,496.AP4,"Oper Appr 4th step",NULL,AP4,NULL,1,NULL,NULL,NULL,a701c9d7-a2b4-4115-9b5c-991d02f3d96c
1646,NULL,NULL,496.ASP,"Oper Spec  Rate Step 6 person",NULL,ASP,NULL,1,NULL,NULL,NULL,b3185e83-5c5c-4731-bb24-d42b5f7002b4
1647,NULL,NULL,496.AP5SP,"Oper Appr 5th step spec rate",NULL,AP5SP,NULL,1,NULL,NULL,NULL,802dea8e-7c10-4eb5-9382-66813805c509
1648,NULL,NULL,496.AS5,"Operator Appr Special 5th step",NULL,AS5,NULL,1,NULL,NULL,NULL,9de86b0f-b08f-4182-9080-590bea32f4f2
1649,NULL,NULL,496.ASP1,"Oper Special Rate 1st step 70%",NULL,ASP1,NULL,1,NULL,NULL,NULL,60a5695a-78e9-4d08-988c-960741fe16d8
1650,NULL,NULL,496.AP5,"Oper Appr 5th step",NULL,AP5,NULL,1,NULL,NULL,NULL,c201eb52-e95d-426a-bf48-f1154d2a010d
1651,NULL,NULL,496.ASP4,"Oper Spec Rate 4th step 85%",NULL,ASP4,NULL,1,NULL,NULL,NULL,a1e0a5ae-fb44-4be9-a6f2-44dff0623950
1652,NULL,NULL,496.FM3,"Operator Special Foreman Rate",NULL,FM3,NULL,1,NULL,NULL,NULL,f24e349c-528d-4dc5-ad6a-4b7da592b718
1653,NULL,NULL,496.FM1,"Oper FM - Special Rate",NULL,FM1,NULL,1,NULL,NULL,NULL,3bdcea79-3853-4d53-a3ab-1635a9276607
1654,NULL,NULL,496.FM2,"Operator Foreman",NULL,FM2,NULL,1,NULL,NULL,NULL,9e8515d6-8a4e-4950-a675-8e2caf81867a
1655,NULL,NULL,496.FM5,"Operator Foreman",NULL,FM5,NULL,1,NULL,NULL,NULL,c56273a5-cf95-426b-8fb4-ed9f63daa160
1656,NULL,NULL,496.FM6,"Operator Foreman Special Rate",NULL,FM6,NULL,1,NULL,NULL,NULL,5a1f4049-3112-420a-af9f-92148a044039
1657,NULL,NULL,496.GR3,"old group 3",NULL,GR3,NULL,1,NULL,NULL,NULL,2b28f4ff-e7fe-4f83-bd1d-ecaff098a638
1658,NULL,NULL,496.FM4,"Operator Foreman",NULL,FM4,NULL,1,NULL,NULL,NULL,1f003c70-e486-40d2-947e-ca19c9b5f9a0
1659,NULL,NULL,496.FM7,"Operator Foreman special rate",NULL,FM7,NULL,1,NULL,NULL,NULL,de75e2ca-5ffa-42c3-98f1-b090705c2b35
1660,NULL,NULL,496.GR7,"Operaror Group 7 91-140 ton",NULL,GR7,NULL,1,NULL,NULL,NULL,c43fc3f5-752e-485e-add7-2b3f262809f5
1661,NULL,NULL,496.GR7P,"Operator Group 7 141 ton over",NULL,GR7P,NULL,1,NULL,NULL,NULL,503316d2-0d6e-43e8-b90c-f24c7a37b656
1662,NULL,NULL,496.FM8,"Operator Foreman Special Rate",NULL,FM8,NULL,1,NULL,NULL,NULL,fb07a297-7968-43a8-a78c-c7d4e6672c94
1663,NULL,NULL,496.GR8M,"Oper Master Mechanic Grp 8",NULL,GR8M,NULL,1,NULL,NULL,NULL,5107c265-c17f-481c-9fc1-b701ff4026bd
1664,NULL,NULL,496.GRP3,"Operator Group 3",NULL,GRP3,NULL,1,NULL,NULL,NULL,96341944-1838-4f3c-8633-6968cbd723ea
1665,NULL,NULL,496.GRP5,"Operator Group 5",NULL,GRP5,NULL,1,NULL,NULL,NULL,e52b3b31-5271-4c6b-9c11-057b8af87045
1666,NULL,NULL,496.GRP2,"Operator Group 2",NULL,GRP2,NULL,1,NULL,NULL,NULL,5d4439d7-5d81-4acc-9ad7-ad7f257e8b67
1667,NULL,NULL,496.GR82,"Operator Mechanic  II Group 8",NULL,GR82,NULL,1,NULL,NULL,NULL,d7e189b1-bf4c-4ae0-ae21-0d77d35e6ea0
1668,NULL,NULL,496.GRP6,"Operator Group 6",NULL,GRP6,NULL,1,NULL,NULL,NULL,945566d9-0a34-409c-8762-00c8dd18c9dd
1669,NULL,NULL,496.SP1,"Operator Special Rate SP1",NULL,SP1,NULL,1,NULL,NULL,NULL,fa9b4142-a2eb-4dc4-a427-4c44b9fa55c3
1670,NULL,NULL,496.GRP4,"Operator Group 4",NULL,GRP4,NULL,1,NULL,NULL,NULL,343e7cad-450e-4949-80b7-af022ae83516
1671,NULL,NULL,496.SP,"OperatorSpecial Rate",NULL,SP,NULL,1,NULL,NULL,NULL,9a2cff33-a12e-475e-a630-c5622b4d6e2a
1672,NULL,NULL,496.SP7,"Oper Special Rate +1.00 Grp 3",NULL,SP7,NULL,1,NULL,NULL,NULL,c47b765f-88df-4f45-a8be-131bdf212a0e
1673,NULL,NULL,496.SP2,"Oper Spec Rate 2.00above Grp4",NULL,SP2,NULL,1,NULL,NULL,NULL,605c2872-54cf-4815-bf54-ea62cf2da90d
1674,NULL,NULL,496.SP3,"Operator Special Rate SP3",NULL,SP3,NULL,1,NULL,NULL,NULL,7ad20cd8-0eb0-45af-ab94-6f85905cf0fc
1675,NULL,NULL,496.SP5,"Operator Special Rate  SP5",NULL,SP5,NULL,1,NULL,NULL,NULL,493b3348-24b2-48bd-8575-e3f8917ae5f0
1676,NULL,NULL,496.SP4,"Operator $1.00above Grp 4",NULL,SP4,NULL,1,NULL,NULL,NULL,1c8c53a3-0f36-4688-ae84-01f206adf2af
1677,NULL,NULL,496.SP9,"Operator Special Rate",NULL,SP9,NULL,1,NULL,NULL,NULL,52a36b6a-ca92-473e-bb3d-b1985609b3c1
1678,NULL,NULL,496.SP11,"Operator Special Rate+1.00GRP5",NULL,SP11,NULL,1,NULL,NULL,NULL,d8363316-f6be-47ef-b3c6-7e6016204501
1679,NULL,NULL,496.XSP3,Operator,NULL,XSP3,NULL,1,NULL,NULL,NULL,101b4309-40a7-46ec-b71b-eccfe69846ae
1680,NULL,NULL,496.SP8,"Oper Spec Rate 3.00above Grp4",NULL,SP8,NULL,1,NULL,NULL,NULL,334c5e94-864e-404c-a8d6-7cc4aaea135d
1681,NULL,NULL,496.SP10,"Operator Special Rate+1.00GRP6",NULL,SP10,NULL,1,NULL,NULL,NULL,247b557e-16a5-4bc8-bc7e-d4744dbe7017
1682,NULL,NULL,496.SP6,"Operator Special Rate SP6",NULL,SP6,NULL,1,NULL,NULL,NULL,f50f8094-74b9-41e0-b192-6439cfb7cf9a
1683,NULL,NULL,496.GR84,"Operator Mechanic 4 Group 8",NULL,GR84,NULL,1,NULL,NULL,NULL,f4aaf5c9-f54b-4f0d-be00-424a2ef607a5
1684,NULL,NULL,496.XSP6,Operator,NULL,XSP6,NULL,1,NULL,NULL,NULL,f53e1d91-205a-4f6d-9072-510be1bf72d9
1685,NULL,NULL,496.XSP1,Operator,NULL,XSP1,NULL,1,NULL,NULL,NULL,8f2b1380-a21c-4144-b666-32d019388259
1686,NULL,NULL,496.XSP5,"Operator Superintendent",NULL,XSP5,NULL,1,NULL,NULL,NULL,118cc8d9-eb54-4987-9bd4-bb2279f1c27e
1687,NULL,NULL,496.XSP2,Operator,NULL,XSP2,NULL,1,NULL,NULL,NULL,45aa2eb4-a944-431c-81fb-c2aba4458437
1688,NULL,NULL,496.XSP4,Operator,NULL,XSP4,NULL,1,NULL,NULL,NULL,198909a0-9679-46da-9466-ddb808c2c812
1689,NULL,NULL,496.XSP8,"Oper Asst Superintendent",NULL,XSP8,NULL,1,NULL,NULL,NULL,e042a309-6ca9-472a-be28-5df0434ceebf
1690,NULL,NULL,496.XSP7,"Oper Asst Superintendent",NULL,XSP7,NULL,1,NULL,NULL,NULL,c64d0a91-aa9c-42f1-bb97-bcab258722f0
1691,NULL,NULL,496.XSP9,"Operator Superintendent",NULL,XSP9,NULL,1,NULL,NULL,NULL,e8a75f10-d9b3-4ac4-9351-13ca6b5557c2
1692,NULL,NULL,497.CR,"Carpenter Journeyman",NULL,CR,NULL,1,NULL,NULL,NULL,f8e5cefa-4331-4f45-99d3-e9f1e8955bfb
1693,NULL,NULL,497.FM1,"Carpenter Foreman",NULL,FM1,NULL,1,NULL,NULL,NULL,711a62ed-e056-4a83-8e77-bffeacfad1aa
1694,NULL,NULL,497.FM4,"Carpenter Foreman Special FM4",NULL,FM4,NULL,1,NULL,NULL,NULL,db4391f3-083f-48b6-a6d7-ad76ca78dce8
1695,NULL,NULL,497.FM10,"Carpenter FM Special Rate",NULL,FM10,NULL,1,NULL,NULL,NULL,b8fd9c31-8f70-4d2f-9f90-8da2cc514c39
1696,NULL,NULL,497.FM5,"Carpenter Foreman Special FM5",NULL,FM5,NULL,1,NULL,NULL,NULL,4e121c09-9988-456d-a00d-d0c59bebde1b
1697,NULL,NULL,497.FM2,"Carpenter Foreman Leadman",NULL,FM2,NULL,1,NULL,NULL,NULL,dd7ec1cf-f20a-4e79-945f-14a1a1c8ac8d
1698,NULL,NULL,497.FM3,"Carpenter Foreman Special FM3",NULL,FM3,NULL,1,NULL,NULL,NULL,bb0cd9a7-60a3-47b1-b383-63bb1a967f94
1699,NULL,NULL,497.FM6,"Carpenter Foreman Special Rate",NULL,FM6,NULL,1,NULL,NULL,NULL,e327740b-d747-41c2-90d9-dfe93794c6a8
1700,NULL,NULL,497.SP10,"Carpenter Old Rate",NULL,SP10,NULL,1,NULL,NULL,NULL,74564204-91fa-47a0-8903-64526debda66
1701,NULL,NULL,497.SP,"Carpenter Special Rate SP",NULL,SP,NULL,1,NULL,NULL,NULL,528ded33-e1f7-4211-9629-1188993ee995
1702,NULL,NULL,497.SP11,"Carpenter FM1 old rate",NULL,SP11,NULL,1,NULL,NULL,NULL,2d948fe7-7e64-4237-a26d-cd2ab11782a8
1703,NULL,NULL,497.SP3,"Carpenter Special Rate SP3",NULL,SP3,NULL,1,NULL,NULL,NULL,8d03bf1d-18d2-4854-ba40-4a0b31216e35
1704,NULL,NULL,497.FM7,"Carpenter General FM",NULL,FM7,NULL,1,NULL,NULL,NULL,1e2e32ca-4116-4338-8c55-c0bec0b7d179
1705,NULL,NULL,497.SP13,"Carpenter FM5 old rate",NULL,SP13,NULL,1,NULL,NULL,NULL,36381e6f-d405-428f-ac70-763aa3005f78
1706,NULL,NULL,497.SP8,"Carpenter Special Rate",NULL,SP8,NULL,1,NULL,NULL,NULL,4abdc651-9d79-406b-affc-d7ab34f76a22
1707,NULL,NULL,497.SP5,"Carpenter Special Rate SP5",NULL,SP5,NULL,1,NULL,NULL,NULL,077392a7-6ac5-4b7e-b3fa-6346c04e6177
1708,NULL,NULL,497.SP6,"Carpenter Special Rate MN FM",NULL,SP6,NULL,1,NULL,NULL,NULL,3652a0a2-558f-481c-9cc6-40bff53b6abc
1709,NULL,NULL,497.SP7,"Carpenter Special Rate MN",NULL,SP7,NULL,1,NULL,NULL,NULL,b95005ba-29b3-4bde-a16c-9d6fbc9de65c
1710,NULL,NULL,497/A7.A95,"Carpenter Apprentice 95%",NULL,A95,NULL,1,NULL,NULL,NULL,6883394e-1952-436b-8635-758b47384782
1711,NULL,NULL,497.SP9,"carpenter SPECIAL RATE",NULL,SP9,NULL,1,NULL,NULL,NULL,fbda2385-40be-40eb-b491-40f7504aa6f9
1712,NULL,NULL,497.SP2,"Carpenter Special Rate SP2",NULL,SP2,NULL,1,NULL,NULL,NULL,a68710be-4afb-44cc-9a67-a3f1c190e4a8
1713,NULL,NULL,497/A7.A90,"Carpenter Apprentice 90%",NULL,A90,NULL,1,NULL,NULL,NULL,98249062-f66a-496b-9bde-b9bcaf6afa6f
1714,NULL,NULL,497/A7.ASP1,"Carp Appr 90% old rate",NULL,ASP1,NULL,1,NULL,NULL,NULL,7731d961-4a30-497f-9d43-6d9a7b139862
1715,NULL,NULL,497/A7.ASP,"Carpenter Appr. Special ASP",NULL,ASP,NULL,1,NULL,NULL,NULL,d055b116-0c2b-4efb-99ec-0c13a2551632
1716,NULL,NULL,497.SP4,"Carpenter Special Rate SP4",NULL,SP4,NULL,1,NULL,NULL,NULL,63aecbb6-2dfb-4494-9952-388b14d06c96
1717,NULL,NULL,497.SP1,"Carpenter Special Rate SP1",NULL,SP1,NULL,1,NULL,NULL,NULL,8df4e10f-65a9-4cc5-9f39-9771ea461161
1718,NULL,NULL,497/AP.A65,"Carpenter Apprentice 65%",NULL,A65,NULL,1,NULL,NULL,NULL,0b11264c-1799-434e-8b10-3ba9b6be1206
1719,NULL,NULL,497/AP.A60,"Carpenter Apprentice 60%",NULL,A60,NULL,1,NULL,NULL,NULL,e022024f-eb08-4482-9dff-ad33b035eebd
1720,NULL,NULL,497/AP.A75,"Carpenter Apprentice 75%",NULL,A75,NULL,1,NULL,NULL,NULL,9b4534f5-7b18-4b43-9728-8b11574ff59a
1721,NULL,NULL,497/AP.A725,"Carpenter Apprentice 72.5%",NULL,A725,NULL,1,NULL,NULL,NULL,52865191-5ee5-4791-bcb1-5f70e98f6596
1722,NULL,NULL,497/AP.A80,"Carpenter Apprentice 80%",NULL,A80,NULL,1,NULL,NULL,NULL,63dc4cdc-e466-40d1-9fb8-326952b85f64
1723,NULL,NULL,497/AP.A775,"Carpenter Apprentice 77.5%",NULL,A775,NULL,1,NULL,NULL,NULL,ffae340a-c793-48b0-a5b9-e198fe41700a
1724,NULL,NULL,497/AP.A70,"Carpenter Apprentice 70%",NULL,A70,NULL,1,NULL,NULL,NULL,26c3e1f0-a708-48c9-b588-ed971c38e523
