equipmentCodeId,jobId,createdTimestampUtc,createdByUserId,equipmentCode,description,accountingCode,estimatingCode,jobOperatorLaborCodeId,isActive,jobChargeRatePerHour,uuid
3690,NULL,NULL,45,R-493819,"WATER TRUCK 4000G (Wagner)",1O,NULL,NULL,1,NULL,850542bf-2810-464e-abf9-3c673d5f546b
3691,NULL,NULL,45,R-493687,"WB PD ROLLER BMP85 (Wagner)",1M,NULL,NULL,1,NULL,617d5566-d172-423c-a860-6aa5d1bf1d2e
3692,NULL,NULL,45,R-493819,"WATER TRUCK 4000G (Wagner)",1M,NULL,NULL,1,NULL,bdd1f923-711b-4e5f-b60f-fc86876fea08
3693,NULL,NULL,45,R-494101,"CAT914 LOADER (Wagner)",1M,NULL,NULL,1,NULL,61b8cf3c-8b19-4a28-9124-21f109e70138
3694,NULL,NULL,45,R-494263,"2000 GAL WATER TRUCK (Wagner)",FHM,NULL,NULL,1,NULL,5504cca2-ef0e-4f5e-848c-02dca67d3e48
3695,NULL,NULL,45,R-494101,"CAT914 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,372bb75c-0bfc-4c41-a61c-c11984e9a21c
3696,NULL,NULL,45,R-494263,"2000 GAL WATER TRUCK (Wagner)",1M,NULL,NULL,1,NULL,619879af-adbf-4d4e-980d-8a2e9a6f7fa8
3697,NULL,NULL,45,R-495295,"CAT 336 EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,6b66fd29-0a8a-4d45-a70c-c42d872519ce
3698,NULL,NULL,45,R-494941,"CAT335 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,b2859327-2889-4bfb-9e78-71724ebf0ea5
3699,NULL,NULL,45,R-493818,"WATER TRUCK 4000G (Wagner) (Now Unit 4345)",FHM,NULL,NULL,1,NULL,b4718711-0ba2-46ca-a2ed-f57e862b40bd
3700,NULL,NULL,45,R-495513,"CAT950M LOADER (Wagner)",8M,NULL,NULL,1,NULL,e6cdc39a-c25f-4c91-8e2d-20027745e02b
3701,NULL,NULL,45,R-494263,"2000 GAL WATER TRUCK (Wagner)",1O,NULL,NULL,1,NULL,59b83ba6-de90-4449-969d-37ee765c7059
3702,NULL,NULL,45,R-495295,"CAT 336 EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,84c84656-ce79-46e8-8ccd-eca22909627f
3703,NULL,NULL,45,R-494941,"CAT335 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,580fe25a-d097-472b-b40a-abe134bdd551
3704,NULL,NULL,45,R-495592,"CAT305.5 EXC W/ THUMB (Wagner)",1M,NULL,NULL,1,NULL,3a06785c-e9b6-4835-8fd1-4fc1af028bac
3705,NULL,NULL,45,R-495557,"CAT259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,5fd708c0-7194-417f-9bf1-3a0d697df874
3706,NULL,NULL,45,R-495513,"CAT950M LOADER (Wagner)",1O,NULL,NULL,1,NULL,3ae39dcb-6e47-4c57-9b11-6581a58887e0
3707,NULL,NULL,45,R-495672,"CAT 299 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,a5051f7c-2899-49c3-9cbf-20d86ffc841e
3708,NULL,NULL,45,R-495513,"CAT950M LOADER (Wagner)",8D,NULL,NULL,1,NULL,e645648a-5086-41c6-8681-22a6ed583f1f
3709,NULL,NULL,45,R-495600,"CAT 308 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,417e3d52-5643-42ef-b95a-da0a8e858ce4
3710,NULL,NULL,45,R-495513,"CAT950M LOADER (Wagner)",1M,NULL,NULL,1,NULL,3352b15b-c7ec-44fe-a9db-950de8e00754
3711,NULL,NULL,45,R-492568,"CAT 317GC EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,848aa611-c472-4da3-bcc4-8d9cf4e53f76
3712,NULL,NULL,45,R-492572,"CAT317GC EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,5a34c98b-c372-4391-bd19-d7b03a0c1d0f
3713,NULL,NULL,45,R-492179,"CAT320 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,b99656d8-da12-48fb-b952-0224739661d9
3714,NULL,NULL,45,R-492572,"CAT317GC EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,bdb9bffa-f6b7-4e5b-94aa-047d4e63817c
3715,NULL,NULL,45,R-492568,"CAT 317GC EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,ae3644b6-b055-44ed-8428-31e2cd832bea
3716,NULL,NULL,45,R-492207,"CAT CS74/CS16 ROLLER (Wagner)",1O,NULL,NULL,1,NULL,71859ada-6299-47a5-aeeb-59d4f01cdd0f
3717,NULL,NULL,45,R-492207,"CAT CS74/CS16 ROLLER (Wagner)",1M,NULL,NULL,1,NULL,f48aafcc-c138-41f1-819d-bbeae4da5476
3718,NULL,NULL,45,R-492763,"CAT CS56 COMPACTOR/ROLLER (Wagner)",1O,NULL,NULL,1,NULL,57910d28-2239-4c25-afa2-26fce33af306
3719,NULL,NULL,45,R-492568,"CAT 317GC EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,84ba49a9-d069-4d5f-80ec-b270045cfd38
3720,NULL,NULL,45,R-492923,"CAT CS56 ROLLER (Wanger)",1M,NULL,NULL,1,NULL,cf056251-eb93-4c28-8101-2ee9d3fffe7a
3721,NULL,NULL,45,R-492763,"CAT CS56 COMPACTOR/ROLLER (Wagner)",1M,NULL,NULL,1,NULL,448c7df7-25ee-4714-8a11-3b7d3964bb90
3722,NULL,NULL,45,R-492780,"CAT 289 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,76474e7d-b304-479f-a61c-c4f962d91f9d
3723,NULL,NULL,45,R-492877,"CAT315FL Excavator w/ Thumb (Wagner)",1M,NULL,NULL,1,NULL,79f1b796-d5c5-45d6-88cb-629c01159575
3724,NULL,NULL,45,R-492780,"CAT 289 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,4ee76673-4bb9-4f6c-bffa-30d2882abe62
3725,NULL,NULL,45,R-493077,"CAT 950 LOADER (Wagner)",8D,NULL,NULL,1,NULL,91e39f8a-dac3-4b67-a93a-5f83c146aba6
3726,NULL,NULL,45,R-492919,"CAT CP56B ROLLER  (Wagner)  LOANER",1O,NULL,NULL,1,NULL,2efe938f-689f-4246-93cd-12d477a20cfc
3727,NULL,NULL,45,R-492780,"CAT 289 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,0a3efd4d-72b8-4922-9b50-d17e83d7d2a8
3728,NULL,NULL,45,R-493386,"CAT308 MINI EXC (Wagner) (Purchased 7/27/23 #5628)",8M,NULL,NULL,1,NULL,b9f363a0-68ed-4f8d-af9e-d93517e4d813
3729,NULL,NULL,45,R-492877,"CAT315FL Excavator w/ Thumb (Wagner)",1O,NULL,NULL,1,NULL,fc104349-028d-4cfd-9466-3a32c148b3b2
3730,NULL,NULL,45,R-493077,"CAT 950 LOADER (Wagner)",1O,NULL,NULL,1,NULL,8ad55681-01d4-4540-b63e-a7675308c930
3731,NULL,NULL,45,R-493386,"CAT308 MINI EXC (Wagner) (Purchased 7/27/23 #5628)",8D,NULL,NULL,1,NULL,90185ac5-bb1f-4a8b-ad47-75bcae0fd643
3732,NULL,NULL,45,R-493077,"CAT 950 LOADER (Wagner)",1M,NULL,NULL,1,NULL,2e75ca1f-a973-481a-8d22-c2e98307cbf0
3733,NULL,NULL,45,R-492919,"CAT CP56B ROLLER  (Wagner)  LOANER",1M,NULL,NULL,1,NULL,b4a6d2f2-8948-4f0d-93d2-4074c20dc9ee
3734,NULL,NULL,45,R-492923,"CAT CS56 ROLLER (Wanger)",1O,NULL,NULL,1,NULL,2345bf14-357f-4b91-bfe3-a3dbe6be0f49
3735,NULL,NULL,45,R-493077,"CAT 950 LOADER (Wagner)",8M,NULL,NULL,1,NULL,745acef4-1f5b-4029-a23a-4c88a659ae2d
3736,NULL,NULL,45,R-500612,"CAT 259 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,db7a806c-9243-4fe9-84c8-9c2d4e6004b4
3737,NULL,NULL,45,R-500612,"CAT 259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,87c639e8-2a5c-4ee9-bd07-2b0053940640
3738,NULL,NULL,45,R-500612,"CAT 259 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,ca202938-fa6d-4c8c-b6f6-f67d370d1596
3739,NULL,NULL,45,R-499045,"4000G WATER TRUCK (Purchased 7/20/23 #4342)",8D,NULL,NULL,1,NULL,df9a2dd1-323e-4ce5-879d-f24b25796ed5
3740,NULL,NULL,45,R-498639,"CAT289 TRACK SKID (Wagner)",8D,NULL,NULL,1,NULL,5ddd585a-4c84-40c4-b069-db7b82c4ed0d
3741,NULL,NULL,45,R-502546,"CAT440 BACKHOE (Wagner)",8D,NULL,NULL,1,NULL,acf9e533-16c8-42c9-a479-0d9750b13da2
3742,NULL,NULL,45,R-501223,"CAT TH255C FORKLIFT (Wagner)",1M,NULL,NULL,1,NULL,c27105ed-24a8-4384-99b8-070340e62e6a
3743,NULL,NULL,45,R-502546,"CAT440 BACKHOE (Wagner)",8M,NULL,NULL,1,NULL,dce65a2e-2b45-4d57-8b0a-e6154f5f6677
3744,NULL,NULL,45,R-500391,"CAT 308 EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,d32805b3-4932-4ade-8b86-7c5a160098ab
3745,NULL,NULL,45,R-501545,"CAT D4 VP DOZER (Wagner)",1M,NULL,NULL,1,NULL,686ddad9-734b-4d35-a8d1-4ff090d71b3c
3746,NULL,NULL,45,R-502388,"CAT313 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,860d414f-46d0-4ee5-8a2f-657fca03cf9d
3747,NULL,NULL,45,R-499012,"CAT CS56 COMPACTOR (Wagner)",1M,NULL,NULL,1,NULL,29a869fd-0d11-4114-8c7b-cee414309ad5
3748,NULL,NULL,45,R-502554,"CAT 938 LOADER (Wagner) (Purchased 8/1/23 #5252)",8M,NULL,NULL,1,NULL,88e3558a-5109-436d-9e55-eb6f63a2c9a9
3749,NULL,NULL,45,R-499043,"4000G WATER TRUCK (Wagner)",1M,NULL,NULL,1,NULL,3b52cd90-9db8-4d45-9441-da5047cb6285
3750,NULL,NULL,45,R-501605,"CAT938 LOADER (Wagner)",1O,NULL,NULL,1,NULL,98de3cc9-4c57-46d7-9245-0a0f3391da16
3751,NULL,NULL,45,R-502388,"CAT313 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,17d36890-cf73-4b5a-830f-8fda234f0dd3
3752,NULL,NULL,45,R-501545,"CAT D4 VP DOZER (Wagner)",1O,NULL,NULL,1,NULL,27a2c079-a616-4a5f-b7e1-92cb0196fc2b
3753,NULL,NULL,45,R-501605,"CAT938 LOADER (Wagner)",1M,NULL,NULL,1,NULL,b1525612-bfaf-4a56-85f4-b3e2e5530d45
3754,NULL,NULL,45,R-502554,"CAT 938 LOADER (Wagner) (Purchased 8/1/23 #5252)",8D,NULL,NULL,1,NULL,31423d6a-cad0-41b9-95cd-1b0c0e3843c5
3755,NULL,NULL,45,R-500391,"CAT 308 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,da8c616b-f158-4c95-a539-739ef7a82922
3756,NULL,NULL,45,R-500391,"CAT 308 EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,2f5cfe52-ba32-497d-9089-c6b607ddb93b
3757,NULL,NULL,45,R-502388,"CAT313 EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,0c010c71-5a10-472f-95dc-fab8467e8c34
3758,NULL,NULL,45,R-501545,"CAT D4 VP DOZER (Wagner)",FHM,NULL,NULL,1,NULL,75d0f677-1c4a-4bc0-a3f2-fe7897d761e9
3759,NULL,NULL,45,R-502586,"CAT317GC EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,28947436-ddf2-48ad-90b0-9be16c90c6b7
3760,NULL,NULL,45,R-502388,"CAT313 EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,237313dd-12db-4459-b362-20bfb1a680a9
3761,NULL,NULL,45,R-505933,"VACUUM-EXCAVAOR 850 STD (Wagner)",1O,NULL,NULL,1,NULL,e80bee47-5edd-41dd-a4b4-1f0202b449b9
3762,NULL,NULL,45,R-507735,"CAT 289 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,d15ab2c9-7898-4da9-8cf6-caba276ccc0d
3763,NULL,NULL,45,R-507971,"CAT 289/265 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,3967f700-47e3-4396-a932-b0a2748bfc1a
3764,NULL,NULL,45,R-507721,"CAT 308 W/ THB EXCAVATOR (Wagner)",8M,NULL,NULL,1,NULL,7307dd4c-4c8c-42a1-98f8-127d27e20618
3765,NULL,NULL,45,R-508016,"CAT 303.5 MINI EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,62f2d8b8-ade2-48c8-9aa9-365f36c7d352
3766,NULL,NULL,45,R-508014,"CAT 303.5 MINI EXC (Wagner)",1M,NULL,NULL,1,NULL,ad3abe2f-df5d-46eb-befd-25a193288a9c
3767,NULL,NULL,45,R-508069,"CAT 262 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,f723bfab-44d4-4328-a63e-2f83542f263f
3768,NULL,NULL,45,R-508069,"CAT 262 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,5c6c67cd-bf06-495c-902d-43c49863d896
3769,NULL,NULL,45,R-508069,"CAT 262 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,7d8d70ce-4fa6-443f-af58-79899f5d6372
3770,NULL,NULL,45,R-508810,"CAT CS44 COMPACTOR (Wagner)",1M,NULL,NULL,1,NULL,1d53435a-6944-435e-ba4b-92aee39c9b55
3771,NULL,NULL,45,R-507754,"CAT 308 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,99120938-576b-4131-bc89-c56f5d6f10c2
3772,NULL,NULL,45,R-508767,"CAT320 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,980799cd-b781-4338-a600-0b719e66fe5f
3773,NULL,NULL,45,R-507993,"CAT 289/265 TRACK SKID (Wagner)",FHM,NULL,NULL,1,NULL,c09c1596-7ae7-41d1-8215-a196bc183830
3774,NULL,NULL,45,R-508891,"CAT 259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,eaa9cbdb-3c68-4067-b407-5f7a025bcf41
3775,NULL,NULL,45,R-507754,"CAT 308 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,15497f56-5b95-4d2e-9745-ee792ec64b37
3776,NULL,NULL,45,R-508767,"CAT320 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,6df7f44f-59e1-4cc7-995b-1cec05bc40d1
3777,NULL,NULL,45,R-508772,"CAT 320 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,d9885933-3ece-4ec7-bde3-32a4850c6402
3778,NULL,NULL,45,R-508014,"CAT 303.5 MINI EXC (Wagner)",FHM,NULL,NULL,1,NULL,b1ee035a-a7b8-4e7e-b44b-77c79cd875f3
3779,NULL,NULL,45,R-507735,"CAT 289 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,0e7a98ef-f5be-4a24-b26d-8cfc1d1ccf46
3780,NULL,NULL,45,R-508772,"CAT 320 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,215ab32d-ade8-4a84-b75b-2ca103ee3097
3781,NULL,NULL,45,R-507754,"CAT 308 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,cdf8a652-0aa0-47f2-85bc-7a2489842d5d
3782,NULL,NULL,45,R-508016,"CAT 303.5 MINI EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,c5617312-dad2-4944-9dab-70020eb16a88
3783,NULL,NULL,45,R-507993,"CAT 289/265 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,93573b88-d444-4fba-a6c4-1642bd5d1775
3784,NULL,NULL,45,R-508772,"CAT 320 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,e6e6c1ef-2f65-410d-8e75-0acc9189e761
3785,NULL,NULL,45,R-508810,"CAT CS44 COMPACTOR (Wagner)",1O,NULL,NULL,1,NULL,18d6be56-82ce-49f5-bb40-d2ea1c1794f7
3786,NULL,NULL,45,R-505390,"CAT239/249 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,d75b5b17-ae1c-4b83-9a92-151e0fe59040
3787,NULL,NULL,45,R-505933,"VACUUM-EXCAVAOR 850 STD (Wagner)",FHM,NULL,NULL,1,NULL,7deda176-3ae3-4068-a2c2-f016e094aa0f
3788,NULL,NULL,45,R-505200,"CAT 289/265 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,30324d21-1f56-42ad-94fd-c0710d3d223e
3789,NULL,NULL,45,R-505492,"CAT259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,da7fdc53-fc46-4219-ba33-dab6e6708754
3790,NULL,NULL,45,R-505492,"CAT259 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,22887a85-2e9f-4216-b1f2-70f313d068c1
3791,NULL,NULL,45,R-506291,"CAT 259/255 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,adc062f6-dbf8-4a7a-a8c1-4a7a0a621091
3792,NULL,NULL,45,R-505200,"CAT 289/265 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,de85881f-f293-46c9-a7a3-f2ddd5deede6
3793,NULL,NULL,45,R-506296,"CAT 259 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,8d1448d1-0651-4abd-be0d-efed8e23c4e7
3794,NULL,NULL,45,R-505933,"VACUUM-EXCAVAOR 850 STD (Wagner)",1M,NULL,NULL,1,NULL,d0643a9f-91a3-4ef9-8f67-513d6b89b9c9
3795,NULL,NULL,45,R-505200,"CAT 289/265 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,9c7ef0d7-df51-4c9f-b2c7-72c09d605287
3796,NULL,NULL,45,R-507721,"CAT 308 W/ THB EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,04fbf476-5436-4214-a1f2-d3485dc568bf
3797,NULL,NULL,45,R-506291,"CAT 259/255 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,f1247330-063d-47c9-81cd-b034e5859b99
3798,NULL,NULL,45,R-505390,"CAT239/249 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,d308d314-2814-4c14-8cd6-a35efb48b8f5
3799,NULL,NULL,45,R-505186,"CAT 315GC EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,c7744e21-138e-433e-9dc9-b731fa7e6279
3800,NULL,NULL,45,R-507721,"CAT 308 W/ THB EXCAVATOR (Wagner)",8D,NULL,NULL,1,NULL,87b1adc9-25b2-4267-8c46-66036b45e94b
3801,NULL,NULL,45,R-506291,"CAT 259/255 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,94cde346-e77f-4d90-ac10-b38f4161829f
3802,NULL,NULL,45,R-505390,"CAT239/249 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,cd64f645-e430-48e3-bbd5-30d31706dbb2
3803,NULL,NULL,45,R-507721,"CAT 308 W/ THB EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,db6b9d2d-557b-467d-9270-8dc8f62f1520
3804,NULL,NULL,45,R-506296,"CAT 259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,626af0f8-066b-4859-a35b-deacfddcd484
3805,NULL,NULL,45,R-506296,"CAT 259 TRACK SKIDSTEER (Wagner)",FHM,NULL,NULL,1,NULL,131ea166-977c-4bb0-8335-924dc3902039
3806,NULL,NULL,45,R-506296,"CAT 259 TRACK SKIDSTEER (Wagner)",8M,NULL,NULL,1,NULL,396e5c3b-2f14-4203-b93c-9d7ccf38e2ba
3807,NULL,NULL,45,R-507971,"CAT 289/265 TRACK SKID (Wagner)",1O,NULL,NULL,1,NULL,22675fce-c7df-41cb-a027-cf21f22c368c
3808,NULL,NULL,45,R-507993,"CAT 289/265 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,ca234eda-533b-43d7-9bd1-524df301c670
3809,NULL,NULL,45,R-508014,"CAT 303.5 MINI EXC (Wagner)",1O,NULL,NULL,1,NULL,6af40374-bdfd-4a93-90ec-7c06fdf9e9bb
3810,NULL,NULL,45,R-507971,"CAT 289/265 TRACK SKID (Wagner)",FHM,NULL,NULL,1,NULL,43bf500c-104b-4dc5-b558-ad378cd2fc3d
3811,NULL,NULL,45,R-493819,"WATER TRUCK 4000G (Wagner)",FHM,NULL,NULL,1,NULL,213a1c71-3261-4f26-9719-9327550f3571
3812,NULL,NULL,45,R-495600,"CAT 308 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,90e6fdaf-a948-4ccc-a644-a67edfa46f75
3813,NULL,NULL,45,R-495762,"CAT 259 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,afb8f3c0-1178-4515-ad0d-a07a276c5059
3814,NULL,NULL,45,R-495557,"CAT259 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,2139656e-3c33-45cc-aa6f-de1db12b1abb
3815,NULL,NULL,45,R-495672,"CAT 299 TRACK SKID (Wagner)",8D,NULL,NULL,1,NULL,cbdcb662-0da0-4234-bbf7-25d359ecd28a
3816,NULL,NULL,45,R-495672,"CAT 299 TRACK SKID (Wagner)",8M,NULL,NULL,1,NULL,5e138267-dc56-457a-a3e2-3660478fe674
3817,NULL,NULL,45,R-495592,"CAT305.5 EXC W/ THUMB (Wagner)",1O,NULL,NULL,1,NULL,fe92288a-d93f-486b-8d18-ac3ae01a4732
3818,NULL,NULL,45,R-495743,"CAT CS44 COMPACTOR (Wagner)",8D,NULL,NULL,1,NULL,4e6109c0-dab5-4a2d-b39b-928c655db07b
3819,NULL,NULL,45,R-495648,"CAT 903 LOADER (Wagner)",1M,NULL,NULL,1,NULL,c16d6f9c-54a7-40c5-b36a-461c4712839e
3820,NULL,NULL,45,R-495781,"CAT 315 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,d357712d-1352-49ea-8c51-c8191a532bcd
3821,NULL,NULL,45,R-496391,"CAT336 EXCAVATOR (Wagner) (Purchased 7/25/23 #5631)",8D,NULL,NULL,1,NULL,bedb4c88-e252-4ddc-9088-2742f59e39ce
3822,NULL,NULL,45,R-495743,"CAT CS44 COMPACTOR (Wagner)",8M,NULL,NULL,1,NULL,f99085e6-c1ea-4af2-90eb-10b8f23242f3
3823,NULL,NULL,45,R-495672,"CAT 299 TRACK SKID (Wagner)",1M,NULL,NULL,1,NULL,8c7d4473-f691-42a1-b061-e4bea23f3e21
3824,NULL,NULL,45,R-495781,"CAT 315 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,f1536c06-eec9-46e4-9869-11aff8553224
3825,NULL,NULL,45,R-496247,"CAT 336 EXCAVATOR",1M,NULL,NULL,1,NULL,7a0ec3ee-4551-4dfc-9dae-519e5b2d35f5
3826,NULL,NULL,45,R-495648,"CAT 903 LOADER (Wagner)",FHM,NULL,NULL,1,NULL,86f95d9c-dda8-4d0d-81ad-4a44f510be85
3827,NULL,NULL,45,R-495781,"CAT 315 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,46947fc9-399e-4c39-b02b-22895a3a5213
3828,NULL,NULL,45,R-496391,"CAT336 EXCAVATOR (Wagner) (Purchased 7/25/23 #5631)",8M,NULL,NULL,1,NULL,44729ae9-63d8-4d5c-a611-c8c56941bc13
3829,NULL,NULL,45,R-495762,"CAT 259 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,b80d8a1e-514b-40f9-9af7-a0226dd7b4dc
3830,NULL,NULL,45,R-496247,"CAT 336 EXCAVATOR",1O,NULL,NULL,1,NULL,f57ca7a5-c6c6-4fc8-b88b-38f2e95eaeac
3831,NULL,NULL,45,R-497438,"CAT313GC EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,df60553d-27ab-4e9a-8ca6-d7135abf1fb3
3832,NULL,NULL,45,R-497438,"CAT313GC EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,02f11e4a-5d2d-4d90-bdca-a18548e0ba7e
3833,NULL,NULL,45,R-495648,"CAT 903 LOADER (Wagner)",1O,NULL,NULL,1,NULL,04db9214-f3f9-47fb-84d4-5d622f0cd325
3834,NULL,NULL,45,R-497438,"CAT313GC EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,065826f4-d5c8-42d1-a923-1c7618a2e575
3835,NULL,NULL,45,R-495600,"CAT 308 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,9f5bffed-ec5f-463c-9fb8-04e45c040f3e
3836,NULL,NULL,45,R-504681,"CAT 320 EXCAVATOR (Wagner)",1M,NULL,NULL,1,NULL,cc0b5e45-1b5e-4466-bcb5-7f142731720d
3837,NULL,NULL,45,R-504681,"CAT 320 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,3143df38-35ee-4bf9-ac89-e6d6d576a061
3838,NULL,NULL,45,R-503488,"CAT325 EXCAVATOR (Wagner)",1O,NULL,NULL,1,NULL,d22d7707-5fd3-4edc-962b-62a26939f52d
3839,NULL,NULL,45,R-504818,"CAT 306 EXC W/ COMPACTOR (Wagner)",1M,NULL,NULL,1,NULL,b1bab64b-9a80-4f23-acba-85da505972e5
3840,NULL,NULL,45,R-504692,"CAT 352 EXCAVATOR (Wagner) -Changed to RPO #5676 12/15/25",FHM,NULL,NULL,1,NULL,f6f81e00-c8d2-419a-b2bd-524eb85c8556
3841,NULL,NULL,45,R-504637,"CAT D5K/D3 DOZER (Wagner)",1M,NULL,NULL,1,NULL,5ca3ef87-ac63-4c68-bcb8-35205750f2e8
3842,NULL,NULL,45,R-504692,"CAT 352 EXCAVATOR (Wagner) -Changed to RPO #5676 12/15/25",1O,NULL,NULL,1,NULL,3f01ecc7-81e8-42aa-9b59-b4b6141ee34c
3843,NULL,NULL,45,R-504818,"CAT 306 EXC W/ COMPACTOR (Wagner)",FHM,NULL,NULL,1,NULL,d5c7e988-b02c-40ce-8205-128a87ed682f
3844,NULL,NULL,45,R-504436,"CAT 306 MINI EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,b2c3cf37-aab6-4d34-98e2-cc9c54227ff4
3845,NULL,NULL,45,R-504927,"CAT 289 TRACK SKIDSTEER (Wagner)",1M,NULL,NULL,1,NULL,74bd6b13-8878-4685-b699-1034c0945263
3846,NULL,NULL,45,R-504818,"CAT 306 EXC W/ COMPACTOR (Wagner)",1O,NULL,NULL,1,NULL,65dc3aa9-9c55-4ebc-ac3b-f9ca979ec5fe
3847,NULL,NULL,45,R-504927,"CAT 289 TRACK SKIDSTEER (Wagner)",8M,NULL,NULL,1,NULL,e04a0672-d6e1-4900-8a37-e627ae5180bc
3848,NULL,NULL,45,R-504681,"CAT 320 EXCAVATOR (Wagner)",FHM,NULL,NULL,1,NULL,c67fdaab-8a4c-430c-87ba-8aa842ea8bfe
3849,NULL,NULL,45,R-504819,"CAT 306 W/ THUMB (Wagner)",1O,NULL,NULL,1,NULL,e85d74ca-ecc6-4a8b-bf12-a21251a2498c
3850,NULL,NULL,45,R-504927,"CAT 289 TRACK SKIDSTEER (Wagner)",1O,NULL,NULL,1,NULL,d414dda6-9945-455f-990d-28e495b9b064
3851,NULL,NULL,45,R-505169,"CAT 325 EXCAVATOR w/ H120 HMMR (Wagner)",FHM,NULL,NULL,1,NULL,9126a917-5d65-4a73-8754-73127d88358c
